payment_id,account_id,amount,business_date,attributed_last_channel,attributed_first_channel,attributed_agent,attributed_campaign,attribution_type,confidence
PAYMENT0000209,ACC0025108,54131.63,2026-06-16,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000214,ACC0008295,127401.83,2026-01-18,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000215,ACC0012051,122593.05,2026-07-10,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000216,ACC0007626,37675.25,2026-04-12,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000217,ACC0021325,119725.5,2026-02-16,VOICE_CALL,VOICE_CALL,AGT0000347,CMP0000031,SINGLE_TOUCH,0.92
PAYMENT0000218,ACC0011607,136130.19,2026-03-01,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000219,ACC0009332,17556.08,2026-03-04,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0000220,ACC0029555,53545.32,2026-05-07,VOICE_CALL,VOICE_CALL,AGT0000257,CMP0000095,SINGLE_TOUCH,0.92
PAYMENT0000221,ACC0021456,69676.13,2026-04-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000222,ACC0014829,80695.58,2026-06-14,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000223,ACC0001572,15056.97,2026-07-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000224,ACC0001594,78000.75,2026-01-18,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000225,ACC0016205,9535.35,2026-01-09,FIELD_VISIT,FIELD_VISIT,AGT0000193,FIELD_CAMPAIGN,SINGLE_TOUCH,0.92
PAYMENT0000226,ACC0022115,9079.61,2026-03-26,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000227,ACC0008859,15551.77,2026-04-22,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000230,ACC0026540,129162.31,2026-01-09,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0000231,ACC0022907,146433.6,2026-07-31,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000232,ACC0019972,98777.72,2026-01-31,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000233,ACC0006399,81032.1,2026-03-26,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000234,ACC0005175,98540.15,2026-05-24,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000235,ACC0009030,107803.75,2026-04-19,VOICE_CALL,VOICE_CALL,AGT0000983,CMP0000065,SINGLE_TOUCH,0.92
PAYMENT0000237,ACC0016962,8342.72,2026-02-27,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000238,ACC0007902,142884.24,2026-03-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000239,ACC0005126,100376.1,2026-07-17,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0000241,ACC0019270,113899.07,2026-07-16,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000242,ACC0013881,101269.39,2026-03-30,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0000243,ACC0004797,84781.78,2026-03-11,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0000244,ACC0016421,5593.75,2026-05-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000246,ACC0011491,115575.39,2026-05-26,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000247,ACC0000429,29228.89,2026-01-14,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000248,ACC0029821,57260.87,2026-04-01,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0000250,ACC0015769,130907.44,2026-07-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000252,ACC0024746,92354.27,2026-05-15,VOICE_CALL,VOICE_CALL,AGT0000126,CMP0000074,SINGLE_TOUCH,0.92
PAYMENT0000253,ACC0007619,71196.67,2026-02-07,VOICE_CALL,VOICE_CALL,AGT0000928,CMP0000092,SINGLE_TOUCH,0.92
PAYMENT0000256,ACC0008101,53566.06,2026-05-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000257,ACC0015108,144139.0,2026-07-28,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000258,ACC0000548,130790.16,2026-01-21,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000259,ACC0017587,84833.21,2026-04-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000261,ACC0018510,103645.71,2026-07-22,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000262,ACC0029558,135568.1,2026-02-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000265,ACC0011114,115114.91,2026-07-14,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000267,ACC0026984,4636.21,2026-01-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000268,ACC0021763,75509.28,2026-06-24,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000270,ACC0020190,41325.83,2026-01-15,VOICE_CALL,VOICE_CALL,AGT0000663,CMP0000105,SINGLE_TOUCH,0.92
PAYMENT0000271,ACC0006110,40275.71,2026-02-12,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000273,ACC0015050,9045.09,2026-04-22,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000274,ACC0020666,100386.9,2026-02-08,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000275,ACC0019524,120023.54,2026-04-27,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000276,ACC0024936,138771.08,2026-01-11,VOICE_CALL,VOICE_CALL,AGT0000121,CMP0000111,SINGLE_TOUCH,0.92
PAYMENT0000278,ACC0013939,35728.7,2026-07-21,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000279,ACC0001904,70026.04,2026-04-27,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000280,ACC0025533,33907.25,2026-03-21,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000282,ACC0004349,144929.18,2026-06-12,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000284,ACC0028762,130155.49,2026-03-23,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0000285,ACC0005044,33238.97,2026-05-04,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000286,ACC0006847,125022.84,2026-02-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000287,ACC0014876,128689.16,2026-02-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000290,ACC0001570,86182.7,2026-06-03,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000291,ACC0010332,109929.85,2026-03-26,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000292,ACC0007872,135227.47,2026-06-18,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000293,ACC0006673,108712.83,2026-05-30,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000295,ACC0016236,124231.77,2026-06-22,SMS,WHATSAPP,DIGITAL_SMS,SMS_CAMPAIGN,MULTI_TOUCH,0.85
PAYMENT0000296,ACC0021539,73053.63,2026-05-14,VOICE_CALL,VOICE_CALL,AGT0000383,CMP0000038,SINGLE_TOUCH,0.92
PAYMENT0000298,ACC0008039,6752.96,2026-02-04,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000301,ACC0021177,115497.66,2026-02-24,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000302,ACC0006458,92148.58,2026-07-06,VOICE_CALL,FIELD_VISIT,AGT0000552,CMP0000021,MULTI_TOUCH,0.92
PAYMENT0000303,ACC0006188,19697.21,2026-02-28,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000304,ACC0016882,79307.39,2026-03-09,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000308,ACC0028805,85590.28,2026-01-09,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000310,ACC0012537,108596.94,2026-05-03,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000312,ACC0000851,129613.8,2026-07-29,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000314,ACC0026840,131670.75,2026-07-14,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000315,ACC0006411,95114.99,2026-04-10,VOICE_CALL,VOICE_CALL,AGT0000916,CMP0000072,SINGLE_TOUCH,0.92
PAYMENT0000316,ACC0016873,61042.85,2026-04-28,VOICE_CALL,VOICE_CALL,AGT0000172,CMP0000051,SINGLE_TOUCH,0.92
PAYMENT0000317,ACC0009996,77089.94,2026-06-09,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000319,ACC0003653,83907.18,2026-01-22,FIELD_VISIT,FIELD_VISIT,AGT0000452,FIELD_CAMPAIGN,SINGLE_TOUCH,0.92
PAYMENT0000320,ACC0025793,134588.23,2026-05-27,VOICE_CALL,VOICE_CALL,AGT0000968,CMP0000066,SINGLE_TOUCH,0.92
PAYMENT0000321,ACC0019135,109422.64,2026-07-21,VOICE_CALL,VOICE_CALL,AGT0000625,CMP0000021,SINGLE_TOUCH,0.92
PAYMENT0000325,ACC0004322,103232.3,2026-07-08,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000326,ACC0005451,83248.81,2026-05-23,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000328,ACC0002340,38918.53,2026-04-21,VOICE_CALL,VOICE_CALL,AGT0000452,CMP0000036,SINGLE_TOUCH,0.92
PAYMENT0000329,ACC0020664,59940.98,2026-06-08,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0000330,ACC0028454,32880.37,2026-04-04,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000331,ACC0029030,119705.77,2026-07-06,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0000332,ACC0013232,140741.01,2026-02-13,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000333,ACC0018127,30553.53,2026-06-03,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000334,ACC0024624,27942.29,2026-03-22,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000336,ACC0019789,100777.94,2026-05-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000337,ACC0014227,37321.09,2026-02-01,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000338,ACC0017847,104862.05,2026-03-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000339,ACC0019379,103266.96,2026-01-29,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0000340,ACC0013707,32895.48,2026-03-23,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000343,ACC0006807,88842.36,2026-07-17,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0000345,ACC0012615,133410.68,2026-07-06,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000346,ACC0026342,49022.6,2026-07-18,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000347,ACC0015301,52822.7,2026-05-15,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000348,ACC0023593,38225.42,2026-02-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000349,ACC0010062,30326.05,2026-04-10,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000350,ACC0026783,136986.98,2026-07-09,VOICE_CALL,VOICE_CALL,AGT0000517,CMP0000013,SINGLE_TOUCH,0.92
PAYMENT0000351,ACC0004689,52067.16,2026-03-09,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000352,ACC0020430,90204.13,2026-06-12,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000353,ACC0016488,122550.82,2026-03-12,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000354,ACC0027640,5475.12,2026-02-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000355,ACC0019259,118369.58,2026-05-27,VOICE_CALL,VOICE_CALL,AGT0000788,CMP0000114,SINGLE_TOUCH,0.92
PAYMENT0000356,ACC0001133,121935.85,2026-05-27,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000358,ACC0028838,26348.96,2026-03-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000359,ACC0005037,142422.21,2026-02-12,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000360,ACC0018808,26912.73,2026-03-11,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000361,ACC0019220,9504.69,2026-06-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000363,ACC0004378,115242.83,2026-07-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000364,ACC0026676,104483.31,2026-05-13,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000365,ACC0027750,105004.89,2026-06-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000366,ACC0029368,50793.82,2026-02-18,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000367,ACC0015528,113825.4,2026-02-12,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000368,ACC0007823,140502.08,2026-02-16,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000369,ACC0001213,24416.35,2026-02-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000370,ACC0015192,59086.5,2026-05-25,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000371,ACC0023631,97503.97,2026-01-27,VOICE_CALL,VOICE_CALL,AGT0000289,CMP0000048,SINGLE_TOUCH,0.92
PAYMENT0000372,ACC0015614,29711.57,2026-06-06,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000373,ACC0009260,65857.03,2026-06-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000374,ACC0008440,146291.89,2026-06-03,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000376,ACC0022370,99891.26,2026-08-08,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000377,ACC0024095,42087.88,2026-06-14,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000378,ACC0008722,113214.09,2026-07-10,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000382,ACC0009266,64852.77,2026-01-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000383,ACC0015220,132638.51,2026-01-10,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0000386,ACC0022326,44745.39,2026-07-30,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000388,ACC0021247,92631.11,2026-07-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000392,ACC0006436,17926.28,2026-03-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000394,ACC0010183,95677.92,2026-07-11,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000395,ACC0008447,40835.48,2026-01-04,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000396,ACC0026762,23098.23,2026-02-14,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000397,ACC0021997,56425.46,2026-02-21,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000398,ACC0026009,133203.98,2026-04-21,VOICE_CALL,VOICE_CALL,AGT0000698,CMP0000040,SINGLE_TOUCH,0.92
PAYMENT0000399,ACC0000248,119653.18,2026-02-26,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000400,ACC0000944,4292.79,2026-03-31,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000401,ACC0008893,10826.06,2026-06-07,VOICE_CALL,VOICE_CALL,AGT0000093,CMP0000099,SINGLE_TOUCH,0.92
PAYMENT0000402,ACC0028893,38772.61,2026-06-22,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000404,ACC0023904,84101.29,2026-03-15,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000406,ACC0004162,10618.66,2026-04-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000408,ACC0009590,74460.74,2026-05-30,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000409,ACC0007487,13212.7,2026-02-12,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000411,ACC0029921,1000.62,2026-07-21,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000413,ACC0023459,97671.5,2026-01-03,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000415,ACC0027934,113063.98,2026-07-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000418,ACC0004633,76612.56,2026-05-23,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0000419,ACC0021294,61899.85,2026-02-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
